expected_input	input	is_match	expected_match	split_vote	explanation
Place the Veyru on a soft surface with the left face up. Press down with firm pressure for 12 seconds.	Placing the Veyru on a soft surface with the left face facing up. Then pressing down on the left face firmly for 12 seconds.	TRUE	TRUE	FALSE	
Drape a cloth over two adjacent edges near the left face for 12 seconds at firm coverage. Then chime a bell three times near the left face.	Pressed the cloth firmly against two adjacent edges of the left (L) face of the Veyru, holding it there with firm pressure covering both edges for 12 seconds. Then took the bell and chimed it three times near the L face.	TRUE	TRUE	FALSE	
Drape a folded cloth over the top face for 12 seconds at firm coverage. Then chime a bell near each edge of the top face twice.	Drape the cloth firmly over the T (top) face for 12 seconds with firm coverage. Then chime the bell twice near each of the 4 edges of the T face (8 chimes total).	TRUE	TRUE	FALSE	
Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.	F face, medium, 15 seconds. Ring bell alternating between F and B faces, with 15 second pause between strikes, for 5 complete cycles.	TRUE	FALSE	TRUE	The face locations are conveyed only by the abbreviations F and B with no plain-English face words, failing standalone clarity.
Place a folded cloth against the resonating face (brightest, most vibrating) and press with firm pressure for 20 seconds. Then tap each adjacent edge twice.	Chime the bell gently near the front (F) face, then wait 15 seconds. Chime gently near the back (B) face, then wait 15 seconds. Repeat alternating F and B for 5 cycles total, starting with F.	FALSE	FALSE	FALSE	
Rotate the Veyru slowly over 20 seconds while sounding a steady tone at gentle volume near opposite faces, starting from the back face. After rotation, chime a bell once near each corner.	Slowly rotating the Veyru over 20 seconds while sounding a steady gentle tone near opposite faces, starting from the back face. After rotation completes, chiming the bell once at each of the 8 corners.	TRUE	TRUE	FALSE	
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 12 seconds.	Placing the folded cloth as a soft surface gently on the top face of the Veyru, then leaving it completely undisturbed and still for 12 full seconds.	FALSE	FALSE	FALSE	
Chime a bell near the center of each face once at gentle tone, starting from the top face. Then place a warm stone beside the Veyru for 5 seconds.	Ringing the bell gently at the center of each face one by one, starting with the top face and working through all 6. Then placing the warm heated stone anywhere beside the Veyru for 5 seconds.	TRUE	TRUE	FALSE	
Drape a cool cloth over the Veyru for 8 seconds. Remove and fan firm cool air across all six faces for 8 seconds, starting from the bottom face.	Draped the cool cloth over the entire Veyru for 8 seconds. Removed it. Then with the hand fan, swept cool air around all 6 faces over 8 seconds total, starting at the Down face and moving around to cover all faces.	TRUE	FALSE	FALSE	The fanning step omits the required firm intensity.
Rotate the Veyru slowly over 15 seconds while sounding a steady tone at gentle volume near opposite faces, starting from the left face. After rotation, chime a bell once near each corner.	Slowly rotating the Veyru continuously for 15 seconds while humming gently near the left face and the opposite right face. Then chiming the bell once near each of the 8 corners.	FALSE	TRUE	TRUE	Humming a gentle steady tone near the opposite left/right faces during a 15-second rotation, then chiming each corner, agrees on every parameter.
Drape a cool cloth over the Veyru for 5 seconds. Remove and fan firm cool air across all six faces for 5 seconds, starting from the top face.	Draping cool cloth over all faces for 5 seconds. Then fanning firmly over all 6 faces for 5 seconds, starting with the top face and working through each face in sequence.	FALSE	FALSE	FALSE	
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan moderate cool air across the front face and the opposite face for 12 seconds.	I am placing a cool cloth on the Veyru for 12 seconds, then using the hand fan to blow air on the front face and its opposite face for 12 seconds.	FALSE	FALSE	FALSE	
Rest a flat board against the back face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.	Placing the Veyru on a soft surface with the right face facing upward and making firm contact with the surface. Leaving it completely undisturbed for 5 seconds.	FALSE	FALSE	FALSE	
Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.	Produce a sustained firm tone with the bell (holding it continuously ringing) directed at all 6 faces simultaneously around the Veyru, starting from the left face (L) and sweeping through all 6 faces, for 20 seconds total. Let the tone fade naturally.	FALSE	FALSE	FALSE	
Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.	Place the flat board against the back face for 8 seconds, then rotate the Veyru and repeat the board placement on each opposite face-pair: front, then top-bottom, then left-right, holding each for 8 seconds.	FALSE	FALSE	FALSE	
Place the Veyru on a soft surface with the left face up. Press down with firm pressure for 12 seconds.	Drape the cloth firmly over the T (top) face for 12 seconds with firm coverage. Then chime the bell twice near each of the 4 edges of the T face (8 chimes total).	FALSE	FALSE	FALSE	
Rest a flat board against the front face at firm contact for 5 seconds. Rotate and repeat for each face-pair.	Chime a bell near two opposite faces, starting from the Left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.	FALSE	FALSE	FALSE	
Rotate the Veyru slowly over 15 seconds while sounding a steady tone at moderate volume near opposite faces, starting from the front face. After rotation, chime a bell once near each corner.	Rotate the Veyru slowly for 15 seconds while humming a moderate steady tone with my voice, starting from the Front face and rotating to its opposite Back face. Then chime the bell once near each of the 8 corners of the Veyru.	TRUE	TRUE	FALSE	
Rest a flat board against the bottom face at firm contact for 10 seconds. Rotate and repeat for each face-pair.	Holding the flat board against the bottom face for 10 seconds firmly, then rotating each face-pair of the Veyru.	FALSE	TRUE	FALSE	Holding the flat board firmly against the bottom face for 10 seconds then rotating each face-pair agrees on verb, location, intensity, duration, and ordering.
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan moderate cool air across the front face and the opposite face for 12 seconds.	cl over 12s m; fn m F+opp 12s	FALSE	FALSE	FALSE	
Rest a flat board against the front face at moderate contact for 12 seconds. Rotate and repeat for each face-pair.	Pressing the flat board at moderate pressure spanning both the front face and back face simultaneously for 12 seconds, then spanning both the left face and right face simultaneously for 12 seconds, then spanning both the top face and bottom face simultaneously for 12 seconds.	FALSE	FALSE	FALSE	
Illuminate the right face with a dim lamp and the opposite face with a bright lamp simultaneously at firm brightness for 8 seconds, without moving the lamps.	Position the lamp at dim firm brightness shining on the right face and simultaneously at bright firm brightness on the opposite left face, holding both steady for 8 seconds without moving the lamp.	FALSE	TRUE	FALSE	Dim firm lamp on the right face and bright firm lamp on the opposite left face held simultaneously for 8 seconds without moving agrees on every parameter.
